scenario,training_seed,evaluation_episode,evaluation_seed,robot_random_seed,robot_id,nominal_start_x,nominal_start_y,nominal_start_yaw,realized_start_x,realized_start_y,realized_start_yaw,fixed_goal_x,fixed_goal_y,euclidean_distance_m,astar_path_length_m,astar_waypoint_count,planner_name,planner_config_hash
static_clutter,5,8,50008,50008150032,robot_4,5.0,4.0,-2.4669,4.968246546166858,3.9875595818299665,-2.4026651923972318,-5.0,-4.0,12.773685735857573,21.102319033204637,25,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,5,9,50009,50009150036,robot_1,-5.0,-4.0,0.6747,-4.992469656112073,-4.001016130614307,0.5902959826890544,5.0,4.0,12.801004216492972,20.662310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,5,9,50009,50009150036,robot_2,-5.0,4.0,-0.6747,-5.025736207829855,4.011819789415643,-0.5999445530160217,5.0,-4.0,12.83373066754413,21.7503776456267,30,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,5,9,50009,50009150036,robot_3,5.0,-4.0,2.4669,5.008461171582127,-4.006531773501725,2.3627905522487898,-5.0,4.0,12.816935907741746,21.435674931802915,25,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,5,9,50009,50009150036,robot_4,5.0,4.0,-2.4669,5.029421976344815,4.030759741564379,-2.538178533898681,-5.0,-4.0,12.848439874409635,20.852319033204637,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,0,60000,60000180000,robot_1,-5.0,-4.0,0.6747,-4.986371315019249,-4.039784638761598,0.7929304654072312,5.0,4.0,12.82052062433918,20.912310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,0,60000,60000180000,robot_2,-5.0,4.0,-0.6747,-4.977607213414057,3.992980369069601,-0.7567250760792668,5.0,-4.0,12.7843803481242,21.5003776456267,30,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,0,60000,60000180000,robot_3,5.0,-4.0,2.4669,4.996505147448217,-4.001691114364822,2.3767235029736837,-5.0,4.0,12.804576363654663,21.435674931802915,25,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,0,60000,60000180000,robot_4,5.0,4.0,-2.4669,5.0248875949436815,3.979529705993865,-2.458744484583553,-5.0,-4.0,12.812933529059388,20.852319033204637,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,1,60001,60001180004,robot_1,-5.0,-4.0,0.6747,-4.982954957027006,-4.049164306269873,0.7684953787463049,5.0,4.0,12.823744995256224,20.912310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,1,60001,60001180004,robot_2,-5.0,4.0,-0.6747,-5.013867944574082,4.031055893118208,-0.6408684340450653,5.0,-4.0,12.836487446718321,21.5003776456267,30,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,1,60001,60001180004,robot_3,5.0,-4.0,2.4669,5.02795600114468,-3.9892566564534975,2.4041053677846365,-5.0,4.0,12.821393195888664,21.435674931802915,25,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,1,60001,60001180004,robot_4,5.0,4.0,-2.4669,4.954745096009681,3.968407635680758,-2.4383839095993447,-5.0,-4.0,12.75117524681173,20.602319033204637,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,2,60002,60002180008,robot_1,-5.0,-4.0,0.6747,-5.0428792781460015,-3.9603950092187503,0.8209099174020049,5.0,4.0,12.815120479270147,20.662310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,2,60002,60002180008,robot_2,-5.0,4.0,-0.6747,-5.0165480635458914,3.9893127635496377,-0.766216206370824,5.0,-4.0,12.812507699242255,21.5003776456267,30,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,2,60002,60002180008,robot_3,5.0,-4.0,2.4669,4.957449985984923,-3.983364058073144,2.52191074078957,-5.0,4.0,12.762637341361904,22.185674931802915,26,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,2,60002,60002180008,robot_4,5.0,4.0,-2.4669,4.957971070281717,3.967455005181363,-2.38524772798271,-5.0,-4.0,12.753098725257214,20.602319033204637,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,3,60003,60003180012,robot_1,-5.0,-4.0,0.6747,-4.985194155359991,-4.020590100728688,0.6841195852897798,5.0,4.0,12.807574629263042,20.662310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,3,60003,60003180012,robot_2,-5.0,4.0,-0.6747,-5.003711851379048,4.02281317262932,-0.7291250857306645,5.0,-4.0,12.823407581775452,21.5003776456267,30,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,3,60003,60003180012,robot_3,5.0,-4.0,2.4669,5.033679143227255,-4.048946815291652,2.4594282869104567,-5.0,4.0,12.863135775720757,21.935674931802915,26,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,3,60003,60003180012,robot_4,5.0,4.0,-2.4669,4.9549303377667435,3.983935629937925,-2.427102722238361,-5.0,-4.0,12.761029197238793,21.102319033204637,25,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,4,60004,60004180016,robot_1,-5.0,-4.0,0.6747,-4.9531892263449695,-3.988890283985779,0.6289830756272956,5.0,4.0,12.762771789270227,20.662310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,4,60004,60004180016,robot_2,-5.0,4.0,-0.6747,-5.049200816926011,4.049526600072094,-0.8052719396372561,5.0,-4.0,12.875609327102723,21.7503776456267,30,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,4,60004,60004180016,robot_3,5.0,-4.0,2.4669,5.034589223621446,-3.985689791802117,2.377870419593102,-5.0,4.0,12.824360504045112,21.435674931802915,25,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,4,60004,60004180016,robot_4,5.0,4.0,-2.4669,5.013807425432922,3.958186320816539,-2.5026454776981923,-5.0,-4.0,12.790976064026037,20.602319033204637,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,5,60005,60005180020,robot_1,-5.0,-4.0,0.6747,-4.962418890950115,-4.023438306047291,0.6352291920132072,5.0,4.0,12.791612580503942,20.662310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,5,60005,60005180020,robot_2,-5.0,4.0,-0.6747,-4.959358049532842,3.9538224515792613,-0.7964088927684203,5.0,-4.0,12.745670023582164,22.0003776456267,31,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,5,60005,60005180020,robot_3,5.0,-4.0,2.4669,5.01720991000519,-4.023718046418942,2.403299473096099,-5.0,4.0,12.834506054754705,21.435674931802915,25,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,5,60005,60005180020,robot_4,5.0,4.0,-2.4669,4.978659456315776,3.9788479489980526,-2.3935475550131913,-5.0,-4.0,12.776371125572028,20.852319033204637,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,6,60006,60006180024,robot_1,-5.0,-4.0,0.6747,-4.965711175865965,-4.009278341901395,0.7573688777767362,5.0,4.0,12.785301670231743,20.662310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,6,60006,60006180024,robot_2,-5.0,4.0,-0.6747,-4.984706860921301,4.002241517754487,-0.5885931147288977,5.0,-4.0,12.795711797590728,21.5003776456267,30,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,6,60006,60006180024,robot_3,5.0,-4.0,2.4669,4.996815381234857,-4.0137229453264,2.494663039530235,-5.0,4.0,12.812340660899734,21.435674931802915,25,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,6,60006,60006180024,robot_4,5.0,4.0,-2.4669,4.9732387823127215,3.9838666031296026,-2.500928501919869,-5.0,-4.0,12.775273685741325,21.102319033204637,25,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,7,60007,60007180028,robot_1,-5.0,-4.0,0.6747,-4.954844930150031,-3.988822773233508,0.67428135266379,5.0,4.0,12.764020796185976,20.662310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,7,60007,60007180028,robot_2,-5.0,4.0,-0.6747,-5.04633001887563,3.9864066217605694,-0.7574447687459719,5.0,-4.0,12.833995386326997,21.7503776456267,30,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,7,60007,60007180028,robot_3,5.0,-4.0,2.4669,5.032734186222409,-4.029247757433784,2.439709949398824,-5.0,4.0,12.85008073132816,21.935674931802915,26,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,7,60007,60007180028,robot_4,5.0,4.0,-2.4669,4.988392969789451,3.9965136032201913,-2.6036706214439302,-5.0,-4.0,12.795007773558597,20.852319033204637,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,8,60008,60008180032,robot_1,-5.0,-4.0,0.6747,-5.047665922620448,-4.044671879303305,0.7589111423042881,5.0,4.0,12.871376621723163,20.912310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,8,60008,60008180032,robot_2,-5.0,4.0,-0.6747,-5.019453751223077,3.9990303682641395,-0.740296503078334,5.0,-4.0,12.820840077986704,21.5003776456267,30,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,8,60008,60008180032,robot_3,5.0,-4.0,2.4669,4.972656430132565,-3.9915260749277626,2.4933801833205185,-5.0,4.0,12.77960739927932,22.185674931802915,26,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,8,60008,60008180032,robot_4,5.0,4.0,-2.4669,5.005415942766516,3.962635796570865,-2.6061974041425495,-5.0,-4.0,12.787177836277952,20.602319033204637,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,9,60009,60009180036,robot_1,-5.0,-4.0,0.6747,-5.0364489859704795,-3.9575996889756593,0.7623561551192045,5.0,4.0,12.808344977317459,20.662310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,9,60009,60009180036,robot_2,-5.0,4.0,-0.6747,-5.032972776876734,4.00686643265577,-0.5604991388916959,5.0,-4.0,12.836294356703547,21.7503776456267,30,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,9,60009,60009180036,robot_3,5.0,-4.0,2.4669,5.030932997458417,-3.975408701462971,2.4169839328600977,-5.0,4.0,12.815098936600974,21.435674931802915,25,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,6,9,60009,60009180036,robot_4,5.0,4.0,-2.4669,5.001237584729653,3.9555670438455657,-2.3430767995615045,-5.0,-4.0,12.77950704117067,20.602319033204637,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,0,70000,70000210000,robot_1,-5.0,-4.0,0.6747,-4.98883995926434,-3.994624746230681,0.5536122015885883,5.0,4.0,12.794176353514906,20.662310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,0,70000,70000210000,robot_2,-5.0,4.0,-0.6747,-4.988973879400633,3.956843160591978,-0.6428241914469321,5.0,-4.0,12.77070680289887,22.0003776456267,31,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,0,70000,70000210000,robot_3,5.0,-4.0,2.4669,4.995383636400292,-4.038196289792605,2.4403312816294074,-5.0,4.0,12.826546442127526,21.935674931802915,26,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,0,70000,70000210000,robot_4,5.0,4.0,-2.4669,4.98764206596437,3.9837812943233932,-2.5975859124417995,-5.0,-4.0,12.786467760621349,20.852319033204637,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,1,70001,70001210004,robot_1,-5.0,-4.0,0.6747,-4.9722369691251345,-4.023685229101284,0.7541392140303684,5.0,4.0,12.79941540946633,20.662310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,1,70001,70001210004,robot_2,-5.0,4.0,-0.6747,-4.998883458356016,4.027074221181909,-0.671147498512256,5.0,-4.0,12.822308332205582,21.5003776456267,30,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,1,70001,70001210004,robot_3,5.0,-4.0,2.4669,5.042298415010874,-3.9905640837930747,2.344330160382238,-5.0,4.0,12.833427906577953,21.435674931802915,25,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,1,70001,70001210004,robot_4,5.0,4.0,-2.4669,5.009170621569598,3.999132782314299,-2.5471010961652896,-5.0,-4.0,12.812869382023187,20.852319033204637,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,2,70002,70002210008,robot_1,-5.0,-4.0,0.6747,-4.998065750490222,-3.9919917593542804,0.5297761256105106,5.0,4.0,12.799736365750364,20.662310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,2,70002,70002210008,robot_2,-5.0,4.0,-0.6747,-5.047493849452975,3.9937895129761443,-0.6973758548308222,5.0,-4.0,12.839501681629343,21.7503776456267,30,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,2,70002,70002210008,robot_3,5.0,-4.0,2.4669,4.995113260759493,-3.958737058686942,2.568501540328146,-5.0,4.0,12.776689112001087,21.435674931802915,25,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,2,70002,70002210008,robot_4,5.0,4.0,-2.4669,4.985301797256233,4.040370090503776,-2.388346657986135,-5.0,-4.0,12.820054725879928,20.852319033204637,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,3,70003,70003210012,robot_1,-5.0,-4.0,0.6747,-5.0230630841555435,-4.029416350746466,0.5540823946180659,5.0,4.0,12.842636821252727,20.912310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,3,70003,70003210012,robot_2,-5.0,4.0,-0.6747,-4.979331891277577,4.005302302482223,-0.6210380805107317,5.0,-4.0,12.793433079138566,21.5003776456267,30,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,3,70003,70003210012,robot_3,5.0,-4.0,2.4669,5.009818280669494,-3.9517482767444214,2.32811142629309,-5.0,4.0,12.783847725498495,21.435674931802915,25,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,3,70003,70003210012,robot_4,5.0,4.0,-2.4669,4.960351092226694,4.017492609795129,-2.433082614680459,-5.0,-4.0,12.786273171981781,21.102319033204637,25,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,4,70004,70004210016,robot_1,-5.0,-4.0,0.6747,-5.012171875379208,-3.9893481610800774,0.7331732006214587,5.0,4.0,12.809108856633548,20.662310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,4,70004,70004210016,robot_2,-5.0,4.0,-0.6747,-4.976268052754812,3.959149807751593,-0.7054806065385175,5.0,-4.0,12.76220944518027,22.0003776456267,31,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,4,70004,70004210016,robot_3,5.0,-4.0,2.4669,5.008797544916799,-4.04788191006144,2.5779015162519134,-5.0,4.0,12.84306939689367,21.935674931802915,26,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,4,70004,70004210016,robot_4,5.0,4.0,-2.4669,4.990771986529295,3.9772982170131033,-2.3624138306391087,-5.0,-4.0,12.784866512012512,20.852319033204637,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,5,70005,70005210020,robot_1,-5.0,-4.0,0.6747,-4.957265272282638,-3.9850209538413237,0.7823023300132369,5.0,4.0,12.76352973655371,20.662310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,5,70005,70005210020,robot_2,-5.0,4.0,-0.6747,-4.959761559597983,4.038992926078566,-0.7216706061033127,5.0,-4.0,12.799306918329089,21.5003776456267,30,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,5,70005,70005210020,robot_3,5.0,-4.0,2.4669,4.983038562289458,-3.970158008938411,2.5906936173099555,-5.0,4.0,12.77436799311823,21.435674931802915,25,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,5,70005,70005210020,robot_4,5.0,4.0,-2.4669,5.023064596109641,3.9951906048324917,-2.453380460819579,-5.0,-4.0,12.821267359562714,20.852319033204637,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,6,70006,70006210024,robot_1,-5.0,-4.0,0.6747,-5.002811547915317,-3.9705767542418626,0.7995517125862487,5.0,4.0,12.790087281108319,20.662310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,6,70006,70006210024,robot_2,-5.0,4.0,-0.6747,-4.998077777733395,3.977153301483872,-0.6815838729049009,5.0,-4.0,12.790486075399222,21.5003776456267,30,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,6,70006,70006210024,robot_3,5.0,-4.0,2.4669,5.035907848927554,-4.045255900140525,2.4489592014889974,-5.0,4.0,12.862565407060584,21.935674931802915,26,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,6,70006,70006210024,robot_4,5.0,4.0,-2.4669,4.97044475167325,3.9907085519288206,-2.5163848920825314,-5.0,-4.0,12.77737029705397,21.102319033204637,25,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,7,70007,70007210028,robot_1,-5.0,-4.0,0.6747,-5.0075520530567434,-4.048304761543199,0.6193286693942843,5.0,4.0,12.84236378667569,20.912310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,7,70007,70007210028,robot_2,-5.0,4.0,-0.6747,-5.023960026337612,3.9928161401728306,-0.6842610485567924,5.0,-4.0,12.82048690417886,21.5003776456267,30,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,7,70007,70007210028,robot_3,5.0,-4.0,2.4669,4.984573263126358,-4.027110649333805,2.394694799686153,-5.0,4.0,12.811175146074067,21.935674931802915,26,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,7,70007,70007210028,robot_4,5.0,4.0,-2.4669,4.958799006708508,3.981923083936327,-2.438905455159536,-5.0,-4.0,12.762788636261824,21.102319033204637,25,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,8,70008,70008210032,robot_1,-5.0,-4.0,0.6747,-4.983772091098635,-3.9814189551120305,0.5887672138010316,5.0,4.0,12.78196986790462,20.662310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,8,70008,70008210032,robot_2,-5.0,4.0,-0.6747,-5.0233359852492825,4.041239791843823,-0.5607442251068092,5.0,-4.0,12.850245198560442,21.5003776456267,30,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,8,70008,70008210032,robot_3,5.0,-4.0,2.4669,5.011807910167799,-4.007078097672933,2.5780339582814182,-5.0,4.0,12.819890689562532,21.435674931802915,25,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,8,70008,70008210032,robot_4,5.0,4.0,-2.4669,4.993206146951322,3.9535705270160615,-2.485610950306826,-5.0,-4.0,12.771979221079413,20.602319033204637,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,9,70009,70009210036,robot_1,-5.0,-4.0,0.6747,-4.978698722610667,-4.0129951100060985,0.7264494363955145,5.0,4.0,12.797754444808408,20.662310562561768,24,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,9,70009,70009210036,robot_2,-5.0,4.0,-0.6747,-4.996561092861888,3.998182004999611,-0.6304597903016902,5.0,-4.0,12.802427467805458,21.5003776456267,30,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
static_clutter,7,9,70009,70009210036,robot_3,5.0,-4.0,2.4669,5.038156979385162,-4.040600772726061,2.42440687452761,-5.0,4.0,12.86140957784729,21.935674931802915,26,mrpp_rl.waypoints.build_scenario_waypoint_manager,bd4a04b010d8ca4424deff6cbffb3fd724c0fbfdd41818d1b09d190db83bafaa
