record_id,protocol_id,scenario,scenario_index,method,training_seed,evaluation_episode_index,evaluation_seed_e,robot_random_seed,pedestrian_random_seed,robot_count,pedestrian_present,max_steps,control_step_s,safety_envelope,deterministic_action,start_xy_perturbation_m,start_yaw_perturbation_rad,pedestrian_phase_min_s,pedestrian_phase_max_s,pedestrian_speed_factor_min,pedestrian_speed_factor_max,successful_robots,fully_successful_episode,collision_episode,rr_collision_count,rp_collision_count,obstacle_collision_count,timeout_failure_count,deadlock_failure_count,rr_near_miss_count,rp_near_miss_count,average_completion_time_s,makespan_s,flowtime_s,average_waiting_time_s,average_path_length_m,astar_reference_path_length_m,executed_to_astar_ratio,trajectory_straightness,turning_per_m_rad_per_m,sharp_turn_count,min_rr_center_distance_m,min_rp_center_distance_m,safety_filter_intervention_count,safety_filter_evaluated_command_count,intervention_ratio,mean_normalized_intervention_magnitude,max_normalized_intervention_magnitude,pre_filter_min_pred_rr_distance_m,pre_filter_min_pred_rp_distance_m,pre_filter_rr_risk_observation_count,pre_filter_rp_risk_observation_count,mean_policy_inference_time_ms,p95_policy_inference_time_ms,mean_control_step_time_ms,episode_wall_time_s,real_time_factor,checkpoint_sha256,source_commit,config_sha256
main__static_clutter__CA-GAT-MAPPO__seed0__ep09,main_comparison,static_clutter,0,CA-GAT-MAPPO,0,9,9,9000036,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,33.990097,35.206276,135.960387,0.430547,16.942491,21.2377,0.7978,0.735806,0.921526,1,0.732686,N/A,298,1416,0.21045197740113,0.156328,0.951315,0.622783,,127,,1.0019,1.4528,1.1504,33.696,0.952381,32b57b023ab33276da86134da501d84a771975144fd1f90211ad7e29af38e612,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed1__ep00,main_comparison,static_clutter,0,CA-GAT-MAPPO,1,0,10000,10000030000,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,34.462507,36.921067,137.850028,0.466698,17.214311,21.4252,0.8035,0.730919,0.942039,2,0.701158,N/A,299,1268,0.235804416403785,0.142203,0.972222,0.595984,,130,,0.9981,1.8923,1.2614,35.1001,0.952381,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed1__ep01,main_comparison,static_clutter,0,CA-GAT-MAPPO,1,1,10001,10001030004,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,31.632295,35.338846,126.529181,0.707232,17.381214,21.3627,0.8136,0.752118,0.82261,1,0.6874,N/A,320,1427,0.224246671338472,0.109555,0.991215,0.58429,,178,,0.8987,1.8206,1.253,32.2489,0.952381,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed1__ep02,main_comparison,static_clutter,0,CA-GAT-MAPPO,1,2,10002,10002030008,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,33.371064,37.526012,133.484257,0.659217,17.09102,21.4252,0.7977,0.767782,0.926909,0,0.677633,N/A,307,1615,0.190092879256966,0.140918,0.99548,0.575988,,155,,0.9554,1.3641,1.4754,36.0818,0.952381,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed1__ep03,main_comparison,static_clutter,0,CA-GAT-MAPPO,1,3,10003,10003030012,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,31.760233,36.114436,127.04093,0.484887,16.855568,21.4252,0.7867,0.74557,0.954698,2,0.708691,N/A,274,1270,0.215748031496063,0.171052,0.990769,0.602387,,188,,0.7651,1.669,1.3455,34.2102,0.952381,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed1__ep04,main_comparison,static_clutter,0,CA-GAT-MAPPO,1,4,10004,10004030016,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,34.600604,36.933131,138.402415,0.525019,18.032242,21.4252,0.8416,0.743183,1.054791,1,0.674386,N/A,299,1360,0.219852941176471,0.133586,0.988003,0.573228,,137,,0.8953,1.5563,1.2767,37.8495,0.952381,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed1__ep05,main_comparison,static_clutter,0,CA-GAT-MAPPO,1,5,10005,10005030020,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,34.384614,36.105797,137.538456,0.605148,17.822272,21.3002,0.8367,0.738358,0.822895,0,0.748158,N/A,308,1475,0.208813559322034,0.150338,0.983222,0.635934,,201,,0.9428,1.3631,1.1336,34.0206,0.952381,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed1__ep06,main_comparison,static_clutter,0,CA-GAT-MAPPO,1,6,10006,10006030024,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,34.562695,35.945469,138.250778,0.532192,17.226586,21.3627,0.8064,0.747927,0.909769,1,0.691981,N/A,281,1271,0.221085759244689,0.159937,0.974667,0.588184,,179,,0.9141,1.383,1.2147,35.7436,0.952381,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed1__ep07,main_comparison,static_clutter,0,CA-GAT-MAPPO,1,7,10007,10007030028,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,32.409686,35.337519,129.638746,0.48238,16.73376,21.3002,0.7856,0.745442,0.980553,1,0.72002,N/A,242,1131,0.213969938107869,0.137453,0.99821,0.612017,,185,,0.961,1.3546,1.2494,34.7875,0.952381,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed1__ep08,main_comparison,static_clutter,0,CA-GAT-MAPPO,1,8,10008,10008030032,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,34.484093,36.891763,137.936373,0.501483,17.979161,21.2377,0.8466,0.742371,0.897917,0,0.662241,N/A,300,1534,0.195567144719687,0.149316,0.992405,0.562905,,194,,1.0102,1.6605,1.3994,37.1413,0.952381,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed1__ep09,main_comparison,static_clutter,0,CA-GAT-MAPPO,1,9,10009,10009030036,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,33.226894,38.344843,132.907575,0.444354,17.153762,21.1127,0.8125,0.714356,0.784136,1,0.731131,N/A,231,1081,0.213691026827012,0.146828,0.981025,0.621461,,140,,1.0949,1.3021,1.1123,34.6028,0.952381,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed2__ep00,main_comparison,static_clutter,0,CA-GAT-MAPPO,2,0,20000,20000060000,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,30.945294,37.786274,123.781176,0.53647,16.510645,21.1127,0.782,0.741881,0.956572,1,0.729204,N/A,256,1262,0.202852614896989,0.139358,0.986855,0.619824,,131,,0.9792,1.8635,1.4581,37.9065,0.952381,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed2__ep01,main_comparison,static_clutter,0,CA-GAT-MAPPO,2,1,20001,20001060004,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,33.571544,36.738267,134.286175,0.543147,17.244165,21.3627,0.8072,0.747822,0.876822,0,0.713376,N/A,240,1215,0.197530864197531,0.145398,0.999312,0.60637,,167,,1.0175,1.8867,1.1906,33.0065,0.952381,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed2__ep02,main_comparison,static_clutter,0,CA-GAT-MAPPO,2,2,20002,20002060008,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,32.074732,35.625066,128.298929,0.57816,17.00695,21.3627,0.7961,0.744149,0.823086,1,0.746605,N/A,263,1287,0.204351204351204,0.132013,0.97683,0.634615,,200,,0.9946,1.7679,1.4944,37.4714,0.952381,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed2__ep03,main_comparison,static_clutter,0,CA-GAT-MAPPO,2,3,20003,20003060012,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,31.498792,37.567217,125.99517,0.483461,17.354794,21.5502,0.8053,0.736479,0.939081,0,0.715948,N/A,317,1483,0.213755900202293,0.155139,0.973718,0.608555,,190,,0.7427,1.8297,1.4476,34.7856,0.952381,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed2__ep04,main_comparison,static_clutter,0,CA-GAT-MAPPO,2,4,20004,20004060016,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,34.945058,36.115243,139.780231,0.520629,17.227316,21.3002,0.8088,0.757959,1.070165,1,0.756145,N/A,272,1335,0.20374531835206,0.144691,0.987505,0.642723,,161,,0.7821,1.8204,1.3309,35.2419,0.952381,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed2__ep05,main_comparison,static_clutter,0,CA-GAT-MAPPO,2,5,20005,20005060020,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,35.2123,36.562962,140.849199,0.629533,17.040427,21.1752,0.8047,0.7492,1.197994,0,0.704355,N/A,249,1207,0.206296603148302,0.145809,0.975678,0.598701,,184,,0.9546,1.6337,1.1373,36.0985,0.952381,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed2__ep06,main_comparison,static_clutter,0,CA-GAT-MAPPO,2,6,20006,20006060024,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,32.840597,36.336624,131.362389,0.654413,16.551393,21.1127,0.784,0.736493,0.940469,0,0.720611,N/A,301,1569,0.191841937539834,0.163588,0.973273,0.612519,,215,,1.0472,1.5175,1.3511,36.5269,0.952381,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed2__ep07,main_comparison,static_clutter,0,CA-GAT-MAPPO,2,7,20007,20007060028,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,34.180725,36.43345,136.722899,0.724906,17.756508,21.2377,0.8361,0.765321,0.846963,0,0.711673,N/A,274,1287,0.212898212898213,0.146482,0.971538,0.604922,,142,,0.8246,1.3633,1.4496,35.4444,0.952381,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed2__ep08,main_comparison,static_clutter,0,CA-GAT-MAPPO,2,8,20008,20008060032,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,37.197499,37.911701,148.789995,0.561443,17.030939,21.1127,0.8067,0.744872,0.981547,0,0.696103,N/A,316,1491,0.211938296445339,0.151636,0.947637,0.591688,,148,,0.9571,1.4826,1.2716,33.6385,0.952381,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed2__ep09,main_comparison,static_clutter,0,CA-GAT-MAPPO,2,9,20009,20009060036,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,35.245509,36.788136,140.982036,0.465714,16.934552,21.1752,0.7997,0.746407,0.885415,0,0.741274,N/A,279,1381,0.202027516292542,0.149285,0.986574,0.630083,,139,,0.9701,1.6451,1.1975,35.9442,0.952381,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed3__ep00,main_comparison,static_clutter,0,CA-GAT-MAPPO,3,0,30000,30000090000,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,31.407539,37.303181,125.630158,0.391349,17.857016,21.1752,0.8433,0.728489,0.821705,1,0.722609,N/A,235,1102,0.213248638838476,0.138908,0.774165,0.614218,,169,,0.7172,1.84,1.1746,38.3478,0.952381,393abcb6fd079222a545cf2499fb150dadc203e2815c82a78f7abad9197326a6,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed3__ep01,main_comparison,static_clutter,0,CA-GAT-MAPPO,3,1,30001,30001090004,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,31.76182,36.779171,127.04728,0.356801,17.363917,21.3002,0.8152,0.72536,0.850842,0,0.688952,N/A,334,1600,0.20875,0.143382,0.761278,0.58561,,187,,1.0364,1.8489,1.1212,34.0367,0.952381,393abcb6fd079222a545cf2499fb150dadc203e2815c82a78f7abad9197326a6,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed3__ep02,main_comparison,static_clutter,0,CA-GAT-MAPPO,3,2,30002,30002090008,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,34.094522,37.949212,136.378089,0.418776,16.60846,21.3627,0.7775,0.714587,0.861309,0,0.656349,N/A,283,1365,0.207326007326007,0.143903,0.734755,0.557896,,190,,1.0763,1.554,1.2406,35.2344,0.952381,393abcb6fd079222a545cf2499fb150dadc203e2815c82a78f7abad9197326a6,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed3__ep03,main_comparison,static_clutter,0,CA-GAT-MAPPO,3,3,30003,30003090012,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,36.377709,36.799854,145.510834,0.41416,17.328151,21.3627,0.8111,0.708355,0.786527,0,0.72811,N/A,268,1350,0.198518518518519,0.151384,0.739084,0.618893,,147,,1.0032,1.5001,1.2,32.4601,0.952381,393abcb6fd079222a545cf2499fb150dadc203e2815c82a78f7abad9197326a6,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed3__ep04,main_comparison,static_clutter,0,CA-GAT-MAPPO,3,4,30004,30004090016,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,35.458986,35.646281,141.835945,0.484652,17.104539,21.4877,0.796,0.746063,0.903783,0,0.775333,N/A,330,1581,0.208728652751423,0.137292,0.766516,0.659033,,170,,0.7811,1.5996,1.2685,33.6637,0.952381,393abcb6fd079222a545cf2499fb150dadc203e2815c82a78f7abad9197326a6,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed3__ep05,main_comparison,static_clutter,0,CA-GAT-MAPPO,3,5,30005,30005090020,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,33.081154,37.172831,132.324615,0.371196,17.114233,21.2377,0.8058,0.741931,0.937062,0,0.767798,N/A,326,1667,0.195560887822435,0.148927,0.726028,0.652628,,159,,0.7061,1.3869,1.4284,33.683,0.952381,393abcb6fd079222a545cf2499fb150dadc203e2815c82a78f7abad9197326a6,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed3__ep06,main_comparison,static_clutter,0,CA-GAT-MAPPO,3,6,30006,30006090024,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,32.994506,36.905234,131.978026,0.439199,17.330775,21.3002,0.8136,0.739512,0.662796,0,0.723631,N/A,235,1108,0.212093862815884,0.151401,0.770732,0.615086,,187,,0.9911,1.7085,1.3075,33.445,0.952381,393abcb6fd079222a545cf2499fb150dadc203e2815c82a78f7abad9197326a6,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed3__ep07,main_comparison,static_clutter,0,CA-GAT-MAPPO,3,7,30007,30007090028,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,33.879054,38.295316,135.516214,0.472775,17.322683,21.3627,0.8109,0.76352,0.789073,0,0.746815,N/A,251,1286,0.195178849144634,0.16365,0.74667,0.634792,,184,,1.009,1.3503,1.2196,33.4416,0.952381,393abcb6fd079222a545cf2499fb150dadc203e2815c82a78f7abad9197326a6,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed3__ep08,main_comparison,static_clutter,0,CA-GAT-MAPPO,3,8,30008,30008090032,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,30.442137,36.040567,121.768548,0.42236,16.910017,21.0502,0.8033,0.718327,0.818474,0,0.663253,N/A,270,1279,0.211102423768569,0.145696,0.784936,0.563765,,149,,0.8218,1.324,1.4941,32.6433,0.952381,393abcb6fd079222a545cf2499fb150dadc203e2815c82a78f7abad9197326a6,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed3__ep09,main_comparison,static_clutter,0,CA-GAT-MAPPO,3,9,30009,30009090036,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,36.054271,36.497087,144.217083,0.48361,16.718154,21.1752,0.7895,0.739731,0.766938,0,0.744939,N/A,269,1408,0.191051136363636,0.150636,0.744956,0.633198,,163,,1.063,1.8842,1.2087,33.3525,0.952381,393abcb6fd079222a545cf2499fb150dadc203e2815c82a78f7abad9197326a6,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed4__ep00,main_comparison,static_clutter,0,CA-GAT-MAPPO,4,0,40000,40000120000,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,33.283441,37.62974,133.133765,0.530549,17.134991,21.2377,0.8068,0.738107,0.833949,1,0.714724,N/A,306,1412,0.21671388101983,0.146839,1.010495,0.607515,,152,,1.0952,1.5421,1.2291,34.8571,0.952381,85b75cebabfb43f6a21217c01bab2b4f56989a8e52faee5c7b1d32074fb631b4,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed4__ep01,main_comparison,static_clutter,0,CA-GAT-MAPPO,4,1,40001,40001120004,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,31.131454,36.899388,124.525814,0.614132,17.591587,21.2377,0.8283,0.762032,0.850926,1,0.732378,N/A,253,1185,0.213502109704641,0.112383,0.980628,0.622521,,143,,1.0592,1.4164,1.4654,33.192,0.952381,85b75cebabfb43f6a21217c01bab2b4f56989a8e52faee5c7b1d32074fb631b4,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed4__ep02,main_comparison,static_clutter,0,CA-GAT-MAPPO,4,2,40002,40002120008,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,30.441926,35.797642,121.767704,0.616322,17.547511,21.4252,0.819,0.736662,0.933532,0,0.683415,N/A,280,1369,0.204528853177502,0.149858,1.010495,0.580903,,167,,1.0487,1.8721,1.4677,35.869,0.952381,85b75cebabfb43f6a21217c01bab2b4f56989a8e52faee5c7b1d32074fb631b4,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed4__ep03,main_comparison,static_clutter,0,CA-GAT-MAPPO,4,3,40003,40003120012,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,34.120543,37.470394,136.482174,0.548147,17.049348,21.1127,0.8075,0.744835,0.904657,0,0.702876,N/A,370,1953,0.189452124935996,0.156652,0.980628,0.597444,,203,,0.8958,1.6,1.3715,36.0021,0.952381,85b75cebabfb43f6a21217c01bab2b4f56989a8e52faee5c7b1d32074fb631b4,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed4__ep04,main_comparison,static_clutter,0,CA-GAT-MAPPO,4,4,40004,40004120016,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,35.561672,35.902281,142.246687,0.580589,17.315308,21.2377,0.8153,0.744802,0.967735,1,0.664873,N/A,277,1298,0.213405238828968,0.132064,1.010495,0.565142,,158,,1.0681,1.8553,1.1135,33.8237,0.952381,85b75cebabfb43f6a21217c01bab2b4f56989a8e52faee5c7b1d32074fb631b4,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed4__ep05,main_comparison,static_clutter,0,CA-GAT-MAPPO,4,5,40005,40005120020,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,32.918861,36.204475,131.675444,0.454596,17.062074,21.1752,0.8058,0.756615,0.831443,1,0.710969,N/A,276,1169,0.236099230111206,0.121147,0.980628,0.604323,,173,,0.8501,1.3049,1.369,36.7309,0.952381,85b75cebabfb43f6a21217c01bab2b4f56989a8e52faee5c7b1d32074fb631b4,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
main__static_clutter__CA-GAT-MAPPO__seed4__ep06,main_comparison,static_clutter,0,CA-GAT-MAPPO,4,6,40006,40006120024,,4,0,1800,0.1,ON,1,0.05,0.15,N/A,N/A,N/A,N/A,4,1,0,0,0,0,0,0,0,N/A,33.840377,36.949573,135.361509,0.587901,17.15581,21.3002,0.8054,0.73898,1.048493,0,0.752764,N/A,244,1100,0.221818181818182,0.159302,1.010495,0.63985,,186,,0.9348,1.6767,1.2298,36.5423,0.952381,85b75cebabfb43f6a21217c01bab2b4f56989a8e52faee5c7b1d32074fb631b4,10bd6134d1956b59ae9f946801ced612b270f924,66cc412b499a209805b0a9aec16236066d1f6badcfb67616bcc43f1399e4cf50
