record_type,t,robot_id,x,y,vx,vy,omega,pair_i,pair_j,relative_distance,relative_velocity_x,relative_velocity_y,relative_velocity,tau_cpa,d_cpa,edge_active,gate_value,priority_state,residual_vx,residual_vy,residual_omega
robot,40.6,robot_3,-2.5991401218133467,-5.7664941465437645,0.04861180386011454,-0.0002536262969973389,-0.0008791494068082466,,,,,,,,,,0.1468516215608086,proceed,-0.0001246122000486452,-0.00016626793704560872,0.0003157522300354617
robot,40.6,robot_4,-2.214104532919883,5.948967099557329,0.035410616636016815,0.003293940612196267,0.05437387644903472,,,,,,,,,,0.0,proceed,0.001680069137364626,-0.0,0.0
pair,40.6,,,,,,,robot_1,robot_2,8.45191084890783,0.1274944757897803,0.951010966061584,0.9595189935203462,-8.64801452485315,1.6059530283423358,0,,,,,
pair,40.6,,,,,,,robot_1,robot_3,4.557358689402628,-0.8919646797217077,0.48222061907256886,1.0139712596172439,-2.652696309851017,3.678956523352045,0,,,,,
pair,40.6,,,,,,,robot_1,robot_4,10.447188514909124,-0.8871795974667765,0.6094055388489504,1.0763190739465185,-7.990417228587602,5.931243216405915,0,,,,,
pair,40.6,,,,,,,robot_2,robot_3,12.072232030607184,-1.019459155511488,-0.4687903469890151,1.1220790342869247,-9.225502779749839,6.211295991071263,0,,,,,
pair,40.6,,,,,,,robot_2,robot_4,6.658366527531283,-1.014674073256557,-0.3416054272126336,1.0706342712804304,-5.166681674886875,3.7060698066973354,0,,,,,
pair,40.6,,,,,,,robot_3,robot_4,11.721786750048437,0.004785082254931128,0.12718491977638158,0.12727490259556704,-92.09713926170866,0.055696174878326406,0,,,,,
robot,40.7,robot_1,1.5209266409812576,-3.807424773056049,0.0009214336046522212,0.008208268211161033,0.001905367496157238,,,,,,,,,,0.0,proceed,0.0016954184975475073,-0.0,0.0
robot,40.7,robot_2,4.244922693050975,4.236111366498561,0.09039178996729869,-0.0002837643926515976,-0.0010173032765174342,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,40.7,robot_3,-2.6475195812766312,-5.7697458556081465,0.09038213083640052,-0.0003549782567891617,-0.0012321313095919417,,,,,,,,,,0.13110555738866608,proceed,-0.00011901463926895507,-0.00014713027987859926,0.000270851980276168
robot,40.7,robot_4,-2.246122234503603,5.958394984728869,0.059729379595120036,-0.007674309213736623,0.07713660315386268,,,,,,,,,,0.0,proceed,0.0015549713280051947,-0.0,0.0
pair,40.7,,,,,,,robot_1,robot_2,8.492268726318809,0.1300391004212823,0.9520150063147055,0.9608552127593236,-8.677883679687048,1.6103476302898532,0,,,,,
pair,40.7,,,,,,,robot_1,robot_3,4.607238645749154,-0.889685989873822,0.4834437770242125,1.012550762244145,-2.6919404398757343,3.7144399086279436,0,,,,,
pair,40.7,,,,,,,robot_1,robot_4,10.467181701481733,-0.886093624581051,0.6020196601667169,1.0712560771124866,-8.03176817080597,5.960846597521384,0,,,,,
pair,40.7,,,,,,,robot_2,robot_3,12.150018076287921,-1.0197250902951043,-0.468571229290493,1.1222291462514071,-9.30353291892556,6.2140816189735375,0,,,,,
pair,40.7,,,,,,,robot_2,robot_4,6.715647780605866,-1.0161327250023333,-0.34999534614798855,1.0747197109692916,-5.188619391894617,3.742282030794325,0,,,,,
pair,40.7,,,,,,,robot_3,robot_4,11.735007771653901,0.0035923652927709604,0.11857588314250446,0.11863028766475102,-98.92007853831957,0.04606141389925348,0,,,,,
robot,40.800000000000004,robot_1,1.5252845787228022,-3.8060520140506147,0.001936983940080622,0.0062386717824513445,-0.0026330504525150567,,,,,,,,,,0.0,proceed,0.0016800176817923784,-0.0,0.0
robot,40.800000000000004,robot_2,4.284394989072241,4.276138040618646,0.08695211659246561,-0.00024272915646941784,-0.0008952747757184528,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,40.800000000000004,robot_3,-2.703604070762839,-5.773523745420098,0.08694844163740315,-0.0002743986525956775,-0.000975220417099145,,,,,,,,,,0.11438300776997815,proceed,-0.00010782424292759977,-0.0001268987933501703,0.00023408768642931886
robot,40.800000000000004,robot_4,-2.2791145161028954,5.974242222837067,0.05318859010816746,-0.01631566444801242,0.05237319240031491,,,,,,,,,,0.0,proceed,0.0015016605611890554,-0.0,0.0
pair,40.800000000000004,,,,,,,robot_1,robot_2,8.540168987572397,0.13289790517441114,0.9532987717605069,0.9625177408442079,-8.71229475030153,1.6167498756811183,0,,,,,
pair,40.800000000000004,,,,,,,robot_1,robot_3,4.6641659729780764,-0.8870142724079553,0.48486507906262194,1.0108849906640305,-2.737212865704985,3.7547455652403516,0,,,,,
pair,40.800000000000004,,,,,,,robot_1,robot_4,10.494170183144973,-0.8847961721325919,0.5920983365785082,1.064633601949292,-8.078924056528543,6.012386341819097,0,,,,,
pair,40.800000000000004,,,,,,,robot_2,robot_3,12.240418002422278,-1.0199121775823665,-0.468433692697885,1.1223417369212378,-9.395257701573735,6.215894858489747,0,,,,,
pair,40.800000000000004,,,,,,,robot_2,robot_4,6.779617602652237,-1.0176940773070031,-0.3612004351819987,1.0798921193162851,-5.20190404590781,3.795650496162086,0,,,,,
pair,40.800000000000004,,,,,,,robot_3,robot_4,11.755432643121079,0.0022181002753633994,0.1072332575158863,0.10725619556137517,-109.5883749607628,0.18145035535426104,0,,,,,
robot,40.900000000000006,robot_1,1.5285914251931751,-3.8057521449895786,0.0025218463498277105,0.004385109747630065,-0.004938929691649328,,,,,,,,,,0.0,proceed,0.001671208650805056,-0.0,0.0
robot,40.900000000000006,robot_2,4.320555124209077,4.312770835481012,0.08582893026112434,-0.00024564014641149934,-0.0008815162993452999,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,40.900000000000006,robot_3,-2.754956581158638,-5.776995174320071,0.08582145271873004,-0.00020307903660341312,-0.0006983668210985516,,,,,,,,,,0.09454897886576968,proceed,-9.335027148830224e-05,-0.00010330566133498309,0.00019127864159429437
robot,40.900000000000006,robot_4,-2.305668173728457,5.991719553040436,0.0471605207567416,-0.022380655323100337,0.040492480641537716,,,,,,,,,,0.0,proceed,0.0014597950503230095,-0.0,0.0
pair,40.900000000000006,,,,,,,robot_1,robot_2,8.58518937945178,0.1349244967756243,0.9541502199276765,0.9636427045426063,-8.747502972091052,1.6277455766027895,0,,,,,
pair,40.900000000000006,,,,,,,robot_1,robot_3,4.715356042061368,-0.8851514425913927,0.4858433294284733,1.0097211580786885,-2.7795694802747986,3.7891469398966624,0,,,,,
pair,40.900000000000006,,,,,,,robot_1,robot_4,10.521026487259778,-0.8842000997751704,0.58046138015032,1.0577075353274343,-8.11382825865751,6.086073531002213,0,,,,,
pair,40.900000000000006,,,,,,,robot_2,robot_3,12.323402290980068,-1.020075939367017,-0.46830689049920315,1.1224376444883406,-9.479312622139725,6.21755398999562,0,,,,,
pair,40.900000000000006,,,,,,,robot_2,robot_4,6.835620234501373,-1.0191245965507947,-0.37368883977735645,1.0854760671101722,-5.198811488998455,3.857481300229534,0,,,,,
pair,40.900000000000006,,,,,,,robot_3,robot_4,11.777287735596989,0.0009513428162223336,0.09461805072184669,0.09462283326743039,-124.41645066438248,0.3309424377773402,0,,,,,
robot,41.0,robot_1,1.5316324901770464,-3.80607595425023,0.0025312803016681084,0.0030118692696982324,-0.006351351288788144,,,,,,,,,,0.0,proceed,0.0016611033352091908,-0.0,0.0
robot,41.0,robot_2,4.363142387525366,4.355872469432034,0.08563689144819933,-0.00023226775598161192,-0.0008353898757295282,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,41.0,robot_3,-2.8154031378633433,-5.781102330524471,0.0856273606438436,-0.0001378634910921524,-0.0004695511334910754,,,,,,,,,,0.07307769107335035,proceed,-7.364361283346663e-05,-7.942196686443744e-05,0.00014661320431713724
robot,41.0,robot_4,-2.3353805303673005,6.014166291634972,0.046976189185089855,-0.02450213504028073,0.03428029579258694,,,,,,,,,,0.0,proceed,0.0014152562944218516,-0.0,0.0
pair,41.0,,,,,,,robot_1,robot_2,8.639146391260592,0.13664186530626166,0.9548008359695583,0.9645287117149712,-8.79264806263952,1.646673801005684,0,,,,,
pair,41.0,,,,,,,robot_1,robot_3,4.774667311806286,-0.8836150225054511,0.486645585446604,1.00876133640816,-2.8301589224586534,3.8270981794680083,0,,,,,
pair,41.0,,,,,,,robot_1,robot_4,10.554190990735762,-0.8839124201959492,0.5647339432005616,1.0489163899851672,-8.147351797841258,6.193439859456133,0,,,,,
pair,41.0,,,,,,,robot_2,robot_3,12.421343484302795,-1.0202568878117129,-0.4681552505229543,1.1225388437463766,-9.57836773057052,6.219512688843767,0,,,,,
pair,41.0,,,,,,,robot_2,robot_4,6.900735300117642,-1.0205542855022107,-0.39006689276899675,1.0925581130957693,-5.185094834010125,3.940523470551515,0,,,,,
pair,41.0,,,,,,,robot_3,robot_4,11.805032129249222,-0.00029739769049796916,0.07808835775395759,0.07808892406799048,-151.02468218106532,0.5249408061440436,0,,,,,
robot,41.1,robot_1,1.533700483236342,-3.806965595750251,0.0031701703220476628,0.0019271961772955623,-0.00675205508202379,,,,,,,,,,0.0,proceed,0.001651681144721806,-0.0,0.0
robot,41.1,robot_2,4.399613029602871,4.3927546204869765,0.086429369093035,-0.00022249729867145074,-0.0008008341819831105,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,41.1,robot_3,-2.8671450660023177,-5.784636318424795,0.08641812107581491,-9.320382599660448e-05,-0.0003137810708508669,,,,,,,,,,0.04864233831783745,proceed,-5.1160147255537426e-05,-5.212332951502321e-05,9.659416997595562e-05
robot,41.1,robot_4,-2.3613732824447693,6.033584511317588,0.0480468940979195,-0.025339345341254566,0.032638019891552676,,,,,,,,,,0.0,proceed,0.0013657653471454978,-0.0,0.0
pair,41.1,,,,,,,robot_1,robot_2,8.686130689092272,0.13759526621358137,0.9550888358031797,0.9649492948130796,-8.834236344154093,1.6674020075889682,0,,,,,
pair,41.1,,,,,,,robot_1,robot_3,4.824792538086769,-0.8828086501271094,0.48706789330294264,1.0082590170317425,-2.8741728695900375,3.857555772672128,0,,,,,
pair,41.1,,,,,,,robot_1,robot_4,10.583384432676064,-0.8838179924244175,0.5507498016477907,1.0413738943089599,-8.172012489560556,6.291730733730402,0,,,,,
pair,41.1,,,,,,,robot_2,robot_3,12.50540121481462,-1.0204039163406908,-0.468020942500237,1.1226164772985607,-9.663232650343373,6.221229369602463,0,,,,,
pair,41.1,,,,,,,robot_2,robot_4,6.9572450468801765,-1.021413258637999,-0.40433903415538897,1.098533158108215,-5.1727198299835795,4.014167481852816,0,,,,,
pair,41.1,,,,,,,robot_3,robot_4,11.829038366562166,-0.0010093422973080912,0.06368190834484808,0.06368990675385516,-185.409618372727,0.6930005832303564,0,,,,,
robot,41.2,robot_1,1.5354837888467212,-3.8084019402411475,0.0038394185850238816,0.0011035115120781307,-0.006576536402633877,,,,,,,,,,0.0,proceed,0.0016150588635355234,-0.0,0.0
robot,41.2,robot_2,4.436442446137763,4.429974952566312,0.08909025697273724,-0.0002141607080756308,-0.0007709262745901745,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,41.2,robot_3,-2.9193770329927142,-5.788216883462725,0.08907781907804888,-5.738143701890415e-05,-0.00018940155796081572,,,,,,,,,,0.0221781724435196,proceed,-2.441256263751021e-05,-2.335635979678521e-05,4.328127578079229e-05
robot,41.2,robot_4,-2.3882242997183947,6.052877928145901,0.04991824935865296,-0.02630990062931627,0.03411801077952415,,,,,,,,,,0.0,proceed,0.0013175765052437782,-0.0,0.0
pair,41.2,,,,,,,robot_1,robot_2,8.734209463898592,0.13819993395265345,0.9551953371638315,0.965141105685611,-8.878362836095016,1.691399351524618,0,,,,,
pair,41.2,,,,,,,robot_1,robot_3,4.874982271902472,-0.8823469207544228,0.48731355608458227,1.0079735068485742,-2.919203890073721,3.8868062118185938,0,,,,,
pair,41.2,,,,,,,robot_1,robot_4,10.613214678264404,-0.8837198374955855,0.5366149726363855,1.0338841231205618,-8.19443809141275,6.3924844055664725,0,,,,,
pair,41.2,,,,,,,robot_2,robot_3,12.590453709356378,-1.0205468547070762,-0.4678817810792492,1.1226884000996877,-9.748952025755838,6.222999738163854,0,,,,,
pair,41.2,,,,,,,robot_2,robot_4,7.014976141095561,-1.021919771448239,-0.41858036452744607,1.1043231143305616,-5.161782762281036,4.088611452168005,0,,,,,
pair,41.2,,,,,,,robot_3,robot_4,11.8530017111097,-0.0013729167411626886,0.04930141655180317,0.04932052893463914,-239.69168587714626,0.8605629415001876,0,,,,,
robot,41.300000000000004,robot_1,1.5372700845821794,-3.810645452656412,0.005469697772806376,0.0005518710708310626,-0.006943964255403651,,,,,,,,,,0.0,proceed,0.0036263689398765564,-0.0,0.0
robot,41.300000000000004,robot_2,4.477944321148984,4.471889988361642,0.10674217864213195,-0.00024172358757124784,-0.0008697000024853488,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,41.300000000000004,robot_3,-2.9782151378000488,-5.792262215616679,0.10672729342168293,-4.329927450088915e-05,-0.0001422676970633712,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,41.300000000000004,robot_4,-2.419526716657267,6.073651016929623,0.06121400107662682,-0.030234935655881732,0.04240147719480045,,,,,,,,,,0.0,proceed,0.0012242504162713885,-0.0,0.0
pair,41.300000000000004,,,,,,,robot_1,robot_2,8.789081766449092,0.13847061085156137,0.9550795086751294,0.9650652713473483,-8.93076512965816,1.7218420478403884,0,,,,,
pair,41.300000000000004,,,,,,,robot_1,robot_3,4.9311673860048,-0.882247858607802,0.48737510573453374,1.007916552948606,-2.970763886289985,3.9179952168179586,0,,,,,
pair,41.300000000000004,,,,,,,robot_1,robot_4,10.646856701626525,-0.8836250566991863,0.5211161371782217,1.0258436865596003,-8.216988545062044,6.50397468066968,0,,,,,
pair,41.300000000000004,,,,,,,robot_2,robot_3,12.686494170719827,-1.0207184694593634,-0.46770440294059556,1.1227705030082882,-9.845387060203585,6.225253603686342,0,,,,,
pair,41.300000000000004,,,,,,,robot_2,robot_4,7.081013000271585,-1.0220956675507478,-0.4339633714969076,1.110407025116003,-5.153893156947351,4.170004952585656,0,,,,,
pair,41.300000000000004,,,,,,,robot_3,robot_4,11.8790584472944,-0.0013771980913844795,0.03374103144368793,0.03376912609865483,-350.4164231438385,1.0421482788327598,0,,,,,
robot,41.400000000000006,robot_1,1.538514723600828,-3.812699650624351,0.005026174435488697,2.181247403251676e-05,-0.004729369755751382,,,,,,,,,,0.0,proceed,0.003551553236320615,-0.0,0.0
robot,41.400000000000006,robot_2,4.5087587213121925,4.502993369023825,0.0874845122554862,-0.00018691716059019564,-0.0006713531760023311,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,41.400000000000006,robot_3,-3.0218885851816033,-5.795269993999989,0.08747281416063571,-2.2382318434988925e-05,-7.543753261569945e-05,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,41.400000000000006,robot_4,-2.44350754070189,6.08819896384433,0.05071831462010998,-0.024023166631104872,0.03593987841550181,,,,,,,,,,0.0,proceed,0.001165494555607438,-0.0,0.0
pair,41.400000000000006,,,,,,,robot_1,robot_2,8.830237811235085,0.1386762176829256,0.9550735046170531,0.9650888521645778,-8.969327612261877,1.7445155286051681,0,,,,,
pair,41.400000000000006,,,,,,,robot_1,robot_3,4.972711886404273,-0.882118722900203,0.48744885300096963,1.0078391863700509,-3.0090535251253043,3.9409320803962196,0,,,,,
pair,41.400000000000006,,,,,,,robot_1,robot_4,10.671658478764694,-0.8832602762530741,0.5103376194961439,1.0200947022113427,-8.235651648318154,6.58065831306868,0,,,,,
pair,41.400000000000006,,,,,,,robot_2,robot_3,12.757933890289635,-1.0207949405831287,-0.46762465161608346,1.1228068068546684,-9.91751949704777,6.2262704251038805,0,,,,,
pair,41.400000000000006,,,,,,,robot_2,robot_4,7.130700032660853,-1.0219364939359998,-0.4447358851209093,1.1145152332527728,-5.152201144484247,4.227758936609352,0,,,,,
pair,41.400000000000006,,,,,,,robot_3,robot_4,11.89753584170533,-0.0011415533528711386,0.022888766495174195,0.022917215706277673,-516.638091800658,1.1696029242136954,0,,,,,
robot,41.5,robot_1,1.5402787450296265,-3.816134386389739,0.006283529489983287,-0.0002410517440557423,-0.003685782843523471,,,,,,,,,,0.0,proceed,0.0034999395720660686,-0.0,0.0
robot,41.5,robot_2,4.551028172037527,4.545635210321364,0.0922098318259614,-0.00018873236564240226,-0.0006702101180640672,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,41.5,robot_3,-3.0817804354519467,-5.7993994241443705,0.09219815371183507,-1.5531196076854457e-05,-5.5154123481195986e-05,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,41.5,robot_4,-2.4774740621011535,6.106491787980098,0.05451712280929662,-0.02344486873337377,0.03836744557375328,,,,,,,,,,0.0,proceed,0.001079757115803659,-0.0,0.0
pair,41.5,,,,,,,robot_1,robot_2,8.887283212585867,0.1386172759599421,0.9548308437294242,0.9648402403152548,-9.024886436723724,1.778191476950105,0,,,,,
pair,41.5,,,,,,,robot_1,robot_3,5.0295895734994,-0.8823168331837191,0.4873573342699743,1.0079683355076599,-3.0625603843055482,3.9708217287375307,0,,,,,
pair,41.5,,,,,,,robot_1,robot_4,10.705178551313221,-0.8828787709731969,0.4965190752606539,1.0129196001326253,-8.259172823429878,6.6792913202052775,0,,,,,
pair,41.5,,,,,,,robot_2,robot_3,12.85610784128933,-1.0209341091436612,-0.46747350945944993,1.1228704009186883,-10.016056726097279,6.228201300970635,0,,,,,
pair,41.5,,,,,,,robot_2,robot_4,7.199730336013492,-1.0214960469331391,-0.4583117684687703,1.1195998620118714,-5.156927363530561,4.3012278546276965,0,,,,,
pair,41.5,,,,,,,robot_3,robot_4,11.921217712457695,-0.0005619377894777733,0.009161740990679616,0.009178958114053157,-1290.6217919256396,1.3320540860123773,0,,,,,
robot,41.6,robot_1,1.540674592936501,-3.823280573431832,0.01653144114056778,-0.010201146460059235,-0.0027882073350162157,,,,,,,,,,0.0,proceed,0.003468743059784174,-0.0,0.0
robot,41.6,robot_2,4.586286245129465,4.58118635460933,0.08651810950187316,-0.00016295689142913072,-0.0005859057235247156,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,41.6,robot_3,-3.1317257329780332,-5.802844363920259,0.08650787795943723,-1.1240755962428975e-05,-4.0416407367518476e-05,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,41.6,robot_4,-2.506751834978703,6.120648912318504,0.052070237202104686,-0.021755181074407708,0.03655939564799245,,,,,,,,,,0.0,proceed,0.000997229595668614,-0.0,0.0
pair,41.6,,,,,,,robot_1,robot_2,8.939284908789471,0.13536511014832198,0.9529232584583612,0.9624897140002941,-9.09024691744504,1.8333313722599551,0,,,,,
pair,41.6,,,,,,,robot_1,robot_3,5.074445546679869,-0.8856669092318146,0.4855573782830595,1.0100355645784724,-3.114179808920349,3.981991067975506,0,,,,,
pair,41.6,,,,,,,robot_1,robot_4,10.736079093736288,-0.885557857313422,0.484006144631973,1.0091950587924245,-8.244832711755414,6.784561188609959,0,,,,,
pair,41.6,,,,,,,robot_2,robot_3,12.938152992509284,-1.0210320193801365,-0.46736588017530173,1.1229146230019067,-10.09842401481177,6.229585267839216,0,,,,,
pair,41.6,,,,,,,robot_2,robot_4,7.258177055738791,-1.020922967461744,-0.46891711382638823,1.1234620443656131,-5.165374570697994,4.359488290735524,0,,,,,
pair,41.6,,,,,,,robot_3,robot_4,11.939861150017258,0.00010905191839261086,-0.0015512336510864755,0.0015550621084600403,7620.474323615464,1.4595946650582328,0,,,,,
robot,41.7,robot_1,1.5393069189877444,-3.8383118360114388,0.026357938404505406,-0.017712983926267783,-0.0018273930066463944,,,,,,,,,,0.0,proceed,0.00344860483892262,-0.0,0.0
robot,41.7,robot_2,4.622918665732959,4.618107219550271,0.08592326674883743,-0.000151633039348828,-0.0005435263836662966,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,41.7,robot_3,-3.183606905085863,-5.8064227899409975,0.08591374496459868,-9.671222792523304e-06,-3.466688407845435e-05,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,41.7,robot_4,-2.5382029006650035,6.134069345652939,0.053208577493928606,-0.019940095010650263,0.035593227338903126,,,,,,,,,,0.0,proceed,0.0008957149111665785,-0.0,0.0
pair,41.7,,,,,,,robot_1,robot_2,9.001093525118616,0.12921571441468127,0.9493674645490788,0.958120704084847,-9.179459157749257,1.914976294932929,0,,,,,
pair,41.7,,,,,,,robot_1,robot_3,5.116578516606885,-0.8919190252296487,0.4821151677123988,1.0138809508541726,-3.174848973996627,3.9771769955436134,0,,,,,
pair,41.7,,,,,,,robot_1,robot_4,10.773786370713799,-0.8909972527850727,0.4704186983867839,1.0075563787016897,-8.199854016014061,6.91497520321982,0,,,,,
pair,41.7,,,,,,,robot_2,robot_3,13.02354281317615,-1.02113473964433,-0.46725229683668,1.122960758623224,-10.183968179739454,6.231057212057679,0,,,,,
pair,41.7,,,,,,,robot_2,robot_4,7.319822624661593,-1.020212967199754,-0.4789487661622949,1.1270432196907583,-5.180022075752191,4.415460268474532,0,,,,,
pair,41.7,,,,,,,robot_3,robot_4,11.957922008823402,0.00092177244457603,-0.011696469325614918,0.01173273451181055,1010.2401232029799,1.5815038469443308,0,,,,,
robot,41.800000000000004,robot_1,1.5362566136778373,-3.864444727630853,0.036433447143480235,-0.02609434571731282,0.000663393556477081,,,,,,,,,,0.0,proceed,0.0034120234195142984,-0.0,0.0
robot,41.800000000000004,robot_2,4.6659757232979375,4.661482832819397,0.09154857207462294,-0.0001507528530353755,-0.0005428642945504467,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,41.800000000000004,robot_3,-3.24457308670881,-5.810627090058202,0.091539133514337,-9.720462348142798e-06,-3.500406835943636e-05,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,41.800000000000004,robot_4,-2.5763315071987454,6.148310807209999,0.05760789393286051,-0.02076972827392952,0.037031756709875345,,,,,,,,,,0.0,proceed,0.0007770811207592487,-0.0,0.0
pair,41.800000000000004,,,,,,,robot_1,robot_2,9.082212421605561,0.11900175031668453,0.9433226594254077,0.9507991672082271,-9.308589960795768,2.038006256004791,0,,,,,
pair,41.800000000000004,,,,,,,robot_1,robot_3,5.161778609347981,-0.9022530673652509,0.47620352991281123,1.020210958317654,-3.2538820470680974,3.9527089495668424,0,,,,,
pair,41.800000000000004,,,,,,,robot_1,robot_4,10.824447073752141,-0.9002900331117032,0.4538395128072169,1.0082125009666185,-8.112904540306838,7.089704815198032,0,,,,,
pair,41.800000000000004,,,,,,,robot_2,robot_3,13.124094967361774,-1.0212548176819354,-0.4671191295125965,1.1230145519071286,-10.284493353009989,6.232799053270986,0,,,,,
pair,41.800000000000004,,,,,,,robot_2,robot_4,7.393353193668959,-1.0192917834283877,-0.4894831466181908,1.1307296275360739,-5.204528308610902,4.475427853300465,0,,,,,
pair,41.800000000000004,,,,,,,robot_3,robot_4,11.977593349221022,0.001963034253547824,-0.02236401710559427,0.02245000589264767,528.0489102293869,1.7113746440397892,0,,,,,
robot,41.900000000000006,robot_1,1.532667673075557,-3.892225113928861,0.04296970078815534,-0.03081372554182053,0.004949834731513136,,,,,,,,,,0.0,proceed,0.0018330402672290802,-0.0,0.0
robot,41.900000000000006,robot_2,4.7025217230188225,4.698282909091297,0.09151264998187526,-0.0001418308405552321,-0.000510933592723318,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,41.900000000000006,robot_3,-3.2963089247379145,-5.814193897190303,0.09150383503965495,-9.607207848503184e-06,-3.4609577341801306e-05,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,41.900000000000006,robot_4,-2.6096519054962304,6.159185321889022,0.05895018246912541,-0.019804615369026456,0.03548741599547575,,,,,,,,,,0.0,proceed,0.0006661044317297637,-0.0,0.0
pair,41.900000000000006,,,,,,,robot_1,robot_2,9.156680773703723,0.10835386074646736,0.9367803966595523,0.9430260180420755,-9.435402722712286,2.1618093087438486,0,,,,,
pair,41.900000000000006,,,,,,,robot_1,robot_3,5.1974011761708026,-0.9129916719773121,0.46976199111979194,1.026757089773798,-3.32559985178918,3.918367055506908,0,,,,,
pair,41.900000000000006,,,,,,,robot_1,robot_4,10.871506944314932,-0.9100939456720096,0.4391684065657464,1.0105146605934738,-8.014731419704427,7.252296458510355,0,,,,,
pair,41.900000000000006,,,,,,,robot_2,robot_3,13.209597281298967,-1.0213455327237795,-0.4670184055397604,1.123055158185795,-10.369918853296062,6.234128428714156,0,,,,,
pair,41.900000000000006,,,,,,,robot_2,robot_4,7.456682843816626,-1.018447806418477,-0.4976119900938059,1.1335138407111427,-5.230249184414816,4.522642728108093,0,,,,,
pair,41.900000000000006,,,,,,,robot_3,robot_4,11.993052479913297,0.002897726305302495,-0.03059358455404554,0.03073050981689005,385.7821298865341,1.8126245166838209,0,,,,,
robot,42.0,robot_1,1.5290072212283998,-3.9235862637278585,0.044578225554592704,-0.03101414783693082,0.010727121715502165,,,,,,,,,,0.0,proceed,0.003564168233424425,-0.0,0.0
robot,42.0,robot_2,4.739152423623463,4.735153619949825,0.08588481433496883,-0.00012545781144228385,-0.00044989520029426096,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,42.0,robot_3,-3.348154699587687,-5.817767237758459,0.08587710742278279,-9.133096316203855e-06,-3.2751912429654407e-05,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,42.0,robot_4,-2.6437798469148377,6.169101378622313,0.0560738511529524,-0.018273627714261637,0.031028357288955078,,,,,,,,,,0.0,proceed,0.0005564839229919016,-0.0,0.0
pair,42.0,,,,,,,robot_1,robot_2,9.234652597344995,0.09652056068566478,0.9291772553464999,0.9341769588725306,-9.574283901872562,2.2983305888988945,0,,,,,
pair,42.0,,,,,,,robot_1,robot_3,5.232077022009325,-0.9249054631003107,0.46224821647395486,1.0339842983847252,-3.400291760880376,3.874718152482807,0,,,,,
pair,42.0,,,,,,,robot_1,robot_4,10.921286360228418,-0.9210291272975587,0.4239556126650044,1.0139196293793025,-7.900631484951348,7.423253850931909,0,,,,,
pair,42.0,,,,,,,robot_2,robot_3,13.295438132464698,-1.0214260237859756,-0.466929038872545,1.1230912026232185,-10.455638812482224,6.235316804683708,0,,,,,
pair,42.0,,,,,,,robot_2,robot_4,7.520897226126527,-1.0175496879832235,-0.5052216426814955,1.136070541713209,-5.259370069071787,4.56761272598772,0,,,,,
pair,42.0,,,,,,,robot_3,robot_4,12.007546092330946,0.00387633580275204,-0.03829260380895046,0.038488303232604895,308.01510499309575,1.908046574647105,0,,,,,
robot,42.1,robot_1,1.5250709525224706,-3.962822785735129,0.044578225554592704,-0.03101414783693082,0.010727121715502165,,,,,,,,,,0.0,proceed,0.0035367587115615606,-0.0,0.0
robot,42.1,robot_2,4.781956051761866,4.778219990416158,0.08588481433496883,-0.00012545781144228385,-0.00044989520029426096,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,42.1,robot_3,-3.408725347558619,-5.821940604217993,0.08587710742278279,-9.133096316203855e-06,-3.2751912429654407e-05,,,,,,,,,,0.0,proceed,0.0,-0.0,0.0
robot,42.1,robot_4,-2.6846520148470576,6.179488846183375,0.0560738511529524,-0.018273627714261637,0.031028357288955078,,,,,,,,,,0.0,proceed,0.0003622573858592659,-0.0,0.0
pair,42.1,,,,,,,robot_1,robot_2,9.328082834331726,0.07854144752129333,0.916899733638862,0.92025750772583,-9.765870046847283,2.4989776320147756,0,,,,,
pair,42.1,,,,,,,robot_1,robot_3,5.272443929876764,-0.942978714301238,0.45007509854358935,1.0448810697654722,-3.494966626617374,3.803004476913719,0,,,,,
