record_id,protocol_id,scenario,controller,group_type,group_id,training_seed_if_applicable,evaluation_episode_index,robot_count,safety_envelope,control_step_s,fully_successful_episode,collision_episode,rr_near_miss_count,rp_near_miss_count,average_completion_time_s,makespan_s,average_waiting_time_s,average_path_length_m,astar_reference_path_length_m,executed_to_astar_ratio,trajectory_straightness,min_rr_center_distance_m,min_rp_center_distance_m,intervention_ratio,checkpoint_sha256
classicalref__mixed_complex__Classical_local_controller__g2__ep07,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,2,N/A,7,4,ON,0.1,1,0,0,0,50.960184,51.433487,1.089999,21.3904,22.9902,0.9304,0.734245,0.801837,0.858767,0.32036138,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g2__ep08,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,2,N/A,8,4,ON,0.1,1,0,0,0,47.124569,49.275485,1.305,21.835,23.0529,0.9472,0.736388,0.822482,0.877579,0.32241815,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g2__ep09,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,2,N/A,9,4,ON,0.1,1,0,0,0,51.16976,52.232985,1.247052,21.895,23.2401,0.9421,0.741533,0.822787,0.863672,0.32026209,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g3__ep00,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,3,N/A,0,4,ON,0.1,1,0,0,0,45.609842,49.86841,1.711134,21.645,23.1823,0.9337,0.755963,0.850994,0.820324,0.31976187,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g3__ep01,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,3,N/A,1,4,ON,0.1,1,0,0,0,49.42697,53.582111,1.558365,21.3413,22.9467,0.93,0.749914,0.812421,0.841465,0.31575166,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g3__ep02,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,3,N/A,2,4,ON,0.1,1,0,0,0,46.024382,51.119555,1.413916,21.705,23.1777,0.9365,0.734341,0.810715,0.8795,0.32016212,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g3__ep03,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,3,N/A,3,4,ON,0.1,1,0,0,0,44.386086,53.849625,1.579289,21.9081,23.1388,0.9468,0.767527,0.849873,0.804224,0.31268232,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g3__ep04,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,3,N/A,4,4,ON,0.1,1,0,0,0,47.641484,50.158677,1.737887,22.0668,23.1342,0.9539,0.737218,0.805285,0.826519,0.32102781,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g3__ep05,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,3,N/A,5,4,ON,0.1,1,0,0,0,50.069495,52.204488,1.564255,21.5122,23.0092,0.9349,0.741501,0.840341,0.850366,0.31806309,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g3__ep06,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,3,N/A,6,4,ON,0.1,1,0,0,0,47.951198,50.267043,1.279534,21.5662,23.0719,0.9347,0.749861,0.827575,0.891924,0.31213144,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g3__ep07,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,3,N/A,7,4,ON,0.1,1,0,0,0,45.873065,50.012482,1.530163,22.0927,23.0573,0.9582,0.766959,0.848091,0.870956,0.31350771,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g3__ep08,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,3,N/A,8,4,ON,0.1,1,0,0,0,45.276184,52.738643,1.640177,21.8519,23.1151,0.9454,0.749675,0.845367,0.842202,0.31398904,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g3__ep09,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,3,N/A,9,4,ON,0.1,1,0,0,0,45.245944,50.553235,1.467789,21.5672,23.0576,0.9354,0.745514,0.800909,0.890124,0.31840041,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g4__ep00,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,4,N/A,0,4,ON,0.1,1,0,0,0,49.57811,52.024221,1.025367,21.9251,23.0526,0.9511,0.732549,0.808898,0.824262,0.32192583,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g4__ep01,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,4,N/A,1,4,ON,0.1,1,0,0,0,48.281034,51.151513,1.075845,21.9924,23.0529,0.954,0.736119,0.84913,0.864439,0.32033564,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g4__ep02,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,4,N/A,2,4,ON,0.1,1,0,0,0,51.312593,53.325205,1.002734,21.3227,22.9904,0.9275,0.753223,0.828274,0.827555,0.32333269,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g4__ep03,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,4,N/A,3,4,ON,0.1,1,0,0,0,47.265762,49.167853,0.930496,21.6654,23.0141,0.9414,0.748233,0.84098,0.810537,0.31781808,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g4__ep04,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,4,N/A,4,4,ON,0.1,1,0,0,0,47.268882,51.315119,0.972257,21.4515,22.7771,0.9418,0.745927,0.837606,0.869808,0.31829589,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g4__ep05,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,4,N/A,5,4,ON,0.1,1,0,0,0,48.618788,48.973456,1.003333,21.3441,23.0095,0.9276,0.757643,0.831323,0.808033,0.31966332,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g4__ep06,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,4,N/A,6,4,ON,0.1,1,0,0,0,50.739937,53.874684,0.908486,21.3058,23.0576,0.924,0.753025,0.840919,0.829968,0.31810591,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g4__ep07,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,4,N/A,7,4,ON,0.1,1,0,0,0,52.275469,53.16341,0.99648,21.6916,23.2011,0.9349,0.746649,0.808991,0.895716,0.31968781,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g4__ep08,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,4,N/A,8,4,ON,0.1,1,0,0,0,45.915562,48.907306,1.188048,21.4889,23.0716,0.9314,0.737696,0.85184,0.824183,0.3220302,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g4__ep09,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,4,N/A,9,4,ON,0.1,1,0,0,0,51.365802,53.882162,1.07608,21.4403,23.1342,0.9268,0.743978,0.858596,0.871239,0.32213269,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g5__ep00,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,5,N/A,0,4,ON,0.1,1,0,0,0,50.507505,50.685267,1.600622,21.866,23.1966,0.9426,0.75747,0.821315,0.875197,0.31528932,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g5__ep01,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,5,N/A,1,4,ON,0.1,1,0,0,0,47.942963,48.946885,1.526327,21.8173,23.1154,0.9438,0.743377,0.826547,0.800336,0.31941412,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g5__ep02,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,5,N/A,2,4,ON,0.1,1,0,0,0,47.794367,50.451717,1.558032,21.4035,23.0527,0.9285,0.751536,0.837994,0.862088,0.31879838,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g5__ep03,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,5,N/A,3,4,ON,0.1,1,0,0,0,47.810938,50.891697,1.695245,21.8699,22.9467,0.9531,0.745071,0.853277,0.882332,0.31964764,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g5__ep04,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,5,N/A,4,4,ON,0.1,1,0,0,0,49.423322,50.598009,1.478746,21.585,23.1198,0.9336,0.752451,0.85394,0.860376,0.31505656,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g5__ep05,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,5,N/A,5,4,ON,0.1,1,0,0,0,48.543843,49.413366,1.250978,21.6416,22.9279,0.9439,0.730823,0.825678,0.849903,0.32256588,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g5__ep06,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,5,N/A,6,4,ON,0.1,1,0,0,0,45.418393,49.370147,1.129322,21.9892,23.1342,0.9505,0.763882,0.829914,0.817185,0.31515127,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g5__ep07,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,5,N/A,7,4,ON,0.1,1,0,0,0,46.182324,48.705212,1.60432,21.7315,23.2401,0.9351,0.751217,0.80443,0.805561,0.32045444,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g5__ep08,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,5,N/A,8,4,ON,0.1,1,0,0,0,50.55075,52.872113,1.355573,21.5554,23.2445,0.9273,0.742545,0.853739,0.816105,0.31954136,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g5__ep09,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,5,N/A,9,4,ON,0.1,1,0,0,0,48.7364,51.316799,1.365464,22.0605,22.7817,0.9683,0.756911,0.838876,0.825888,0.3247381,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g6__ep00,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,6,N/A,0,4,ON,0.1,1,0,0,0,49.009853,51.36867,1.010619,21.5221,22.9018,0.9398,0.735604,0.827129,0.850324,0.32313677,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g6__ep01,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,6,N/A,1,4,ON,0.1,1,0,0,0,48.649066,48.94855,1.195823,21.5939,23.0095,0.9385,0.758139,0.826158,0.853468,0.31911919,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g6__ep02,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,6,N/A,2,4,ON,0.1,1,0,0,0,43.73131,50.415354,0.987367,22.0129,23.1777,0.9497,0.75361,0.829491,0.887018,0.32093738,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g6__ep03,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,6,N/A,3,4,ON,0.1,1,0,0,0,46.42374,53.369449,1.18258,21.6604,22.9692,0.943,0.758611,0.810168,0.832882,0.31929581,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g6__ep04,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,6,N/A,4,4,ON,0.1,1,0,0,0,48.505872,53.077786,1.048603,21.8637,22.8654,0.9562,0.764043,0.826808,0.887847,0.32279941,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g6__ep05,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,6,N/A,5,4,ON,0.1,1,0,0,0,46.698697,52.386804,1.13479,21.7305,23.1342,0.9393,0.746817,0.841468,0.838341,0.31903324,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g6__ep06,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,6,N/A,6,4,ON,0.1,1,0,0,0,48.056362,52.565648,0.794031,21.6816,23.1777,0.9355,0.747892,0.842142,0.813692,0.31992806,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g6__ep07,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,6,N/A,7,4,ON,0.1,1,0,0,0,49.605599,50.15049,1.099775,21.3981,22.822,0.9376,0.768007,0.817725,0.844781,0.31932445,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g6__ep08,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,6,N/A,8,4,ON,0.1,1,0,0,0,47.020443,50.344848,0.995282,21.7028,23.1342,0.9381,0.769079,0.812606,0.860735,0.32266001,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g6__ep09,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,6,N/A,9,4,ON,0.1,1,0,0,0,52.358497,53.197043,1.307891,21.6484,23.1195,0.9364,0.752851,0.821357,0.875266,0.32425317,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g7__ep00,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,7,N/A,0,4,ON,0.1,1,0,0,0,49.416479,51.118206,1.168446,21.8325,22.9279,0.9522,0.737792,0.803117,0.886607,0.31592488,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g7__ep01,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,7,N/A,1,4,ON,0.1,1,0,0,0,45.930689,49.355412,1.276504,21.4827,23.0095,0.9336,0.737501,0.824783,0.878734,0.31595986,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g7__ep02,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,7,N/A,2,4,ON,0.1,1,0,0,0,46.594012,49.24892,1.230931,21.3232,23.0893,0.9235,0.756419,0.811247,0.870695,0.32455475,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g7__ep03,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,7,N/A,3,4,ON,0.1,1,0,0,0,50.925692,50.935188,1.063842,21.9201,23.0576,0.9507,0.752719,0.822132,0.870766,0.32038755,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g7__ep04,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,7,N/A,4,4,ON,0.1,1,0,0,0,45.540273,53.459016,1.14457,21.3762,23.1777,0.9223,0.735991,0.839112,0.848548,0.31720068,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g7__ep05,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,7,N/A,5,4,ON,0.1,1,0,0,0,44.833884,51.641595,1.253551,21.8375,23.0716,0.9465,0.755724,0.811307,0.872619,0.3216012,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g7__ep06,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,7,N/A,6,4,ON,0.1,1,0,0,0,48.922879,52.344008,1.388636,21.8884,23.0095,0.9513,0.743459,0.84549,0.846902,0.31826785,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g7__ep07,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,7,N/A,7,4,ON,0.1,1,0,0,0,48.029993,49.055799,1.015604,22.0728,22.9467,0.9619,0.730258,0.848778,0.821086,0.31954069,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g7__ep08,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,7,N/A,8,4,ON,0.1,1,0,0,0,46.855689,53.272618,1.190719,21.3199,23.1823,0.9197,0.760165,0.819961,0.832206,0.31870911,N/A (classical controller)
classicalref__mixed_complex__Classical_local_controller__g7__ep09,classical_control_reference,mixed_complex,Classical local controller,evaluation_seed,7,N/A,9,4,ON,0.1,1,0,0,0,47.951324,53.917632,1.331749,21.9063,22.9642,0.9539,0.75332,0.826518,0.81729,0.31619542,N/A (classical controller)
classicalref__static_clutter__CA-GAT-MAPPO__g0__ep00,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,0,0,0,4,ON,0.1,1,0,0,N/A,34.529226,38.594212,0.589453,17.5546,21.1127,0.8315,0.739592,0.654651,N/A,0.20890525,32b57b023ab33276da86134da501d84a771975144fd1f90211ad7e29af38e612
classicalref__static_clutter__CA-GAT-MAPPO__g0__ep01,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,0,0,1,4,ON,0.1,1,0,0,N/A,34.070329,35.293272,0.404534,17.9101,21.2377,0.8433,0.744993,0.639167,N/A,0.21369351,32b57b023ab33276da86134da501d84a771975144fd1f90211ad7e29af38e612
classicalref__static_clutter__CA-GAT-MAPPO__g0__ep02,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,0,0,2,4,ON,0.1,1,0,0,N/A,35.144299,36.612108,0.540336,17.8116,21.4252,0.8313,0.733469,0.675245,N/A,0.21253802,32b57b023ab33276da86134da501d84a771975144fd1f90211ad7e29af38e612
classicalref__static_clutter__CA-GAT-MAPPO__g0__ep03,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,0,0,3,4,ON,0.1,1,0,0,N/A,33.766045,36.819105,0.590729,17.6346,21.1127,0.8353,0.732731,0.669504,N/A,0.21075852,32b57b023ab33276da86134da501d84a771975144fd1f90211ad7e29af38e612
classicalref__static_clutter__CA-GAT-MAPPO__g0__ep04,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,0,0,4,4,ON,0.1,1,0,0,N/A,34.01084,35.720429,0.446418,17.8519,21.3627,0.8357,0.76798,0.647003,N/A,0.21415165,32b57b023ab33276da86134da501d84a771975144fd1f90211ad7e29af38e612
classicalref__static_clutter__CA-GAT-MAPPO__g0__ep05,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,0,0,5,4,ON,0.1,1,0,0,N/A,33.258754,36.301947,0.520388,17.6322,21.3002,0.8278,0.755222,0.643823,N/A,0.21036674,32b57b023ab33276da86134da501d84a771975144fd1f90211ad7e29af38e612
classicalref__static_clutter__CA-GAT-MAPPO__g0__ep06,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,0,0,6,4,ON,0.1,1,0,0,N/A,30.946652,36.393596,0.487728,18.0006,21.2377,0.8476,0.747363,0.63266,N/A,0.21423777,32b57b023ab33276da86134da501d84a771975144fd1f90211ad7e29af38e612
classicalref__static_clutter__CA-GAT-MAPPO__g0__ep07,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,0,0,7,4,ON,0.1,1,0,0,N/A,34.834073,35.265786,0.629752,17.3065,21.3627,0.8101,0.743199,0.638201,N/A,0.21213077,32b57b023ab33276da86134da501d84a771975144fd1f90211ad7e29af38e612
classicalref__static_clutter__CA-GAT-MAPPO__g0__ep08,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,0,0,8,4,ON,0.1,1,0,0,N/A,32.771841,36.73779,0.449467,17.6638,21.1127,0.8366,0.731052,0.631437,N/A,0.21169728,32b57b023ab33276da86134da501d84a771975144fd1f90211ad7e29af38e612
classicalref__static_clutter__CA-GAT-MAPPO__g0__ep09,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,0,0,9,4,ON,0.1,1,0,0,N/A,32.225252,36.804199,0.673448,18.0649,21.2377,0.8506,0.735158,0.665111,N/A,0.21236221,32b57b023ab33276da86134da501d84a771975144fd1f90211ad7e29af38e612
classicalref__static_clutter__CA-GAT-MAPPO__g1__ep00,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,1,1,0,4,ON,0.1,1,0,0,N/A,36.110517,36.63944,0.618454,18.0194,21.4252,0.841,0.764253,0.637913,N/A,0.20090915,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297
classicalref__static_clutter__CA-GAT-MAPPO__g1__ep01,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,1,1,1,4,ON,0.1,1,0,0,N/A,34.112976,35.633426,0.82715,17.9359,21.3627,0.8396,0.760507,0.66277,N/A,0.20120292,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297
classicalref__static_clutter__CA-GAT-MAPPO__g1__ep02,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,1,1,2,4,ON,0.1,1,0,0,N/A,35.278769,36.681161,0.726403,17.5938,21.4252,0.8212,0.761868,0.665487,N/A,0.2031395,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297
classicalref__static_clutter__CA-GAT-MAPPO__g1__ep03,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,1,1,3,4,ON,0.1,1,0,0,N/A,31.235222,34.255661,0.846978,17.7948,21.4252,0.8306,0.761559,0.677697,N/A,0.19872164,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297
classicalref__static_clutter__CA-GAT-MAPPO__g1__ep04,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,1,1,4,4,ON,0.1,1,0,0,N/A,33.565871,34.68699,0.798837,17.7089,21.4252,0.8265,0.736517,0.672374,N/A,0.20046575,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297
classicalref__static_clutter__CA-GAT-MAPPO__g1__ep05,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,1,1,5,4,ON,0.1,1,0,0,N/A,36.288301,38.313231,0.735718,17.5243,21.3002,0.8227,0.766239,0.675278,N/A,0.20331717,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297
classicalref__static_clutter__CA-GAT-MAPPO__g1__ep06,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,1,1,6,4,ON,0.1,1,0,0,N/A,32.671203,35.849089,0.645652,17.8171,21.3627,0.834,0.743839,0.626044,N/A,0.20244996,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297
classicalref__static_clutter__CA-GAT-MAPPO__g1__ep07,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,1,1,7,4,ON,0.1,1,0,0,N/A,34.372635,35.97627,0.768924,17.8264,21.3002,0.8369,0.763636,0.634579,N/A,0.20269763,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297
classicalref__static_clutter__CA-GAT-MAPPO__g1__ep08,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,1,1,8,4,ON,0.1,1,0,0,N/A,33.497003,36.503306,0.905658,17.9823,21.2377,0.8467,0.76384,0.655079,N/A,0.20099736,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297
classicalref__static_clutter__CA-GAT-MAPPO__g1__ep09,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,1,1,9,4,ON,0.1,1,0,0,N/A,33.704779,34.854347,0.78842,17.7496,21.1127,0.8407,0.742443,0.636227,N/A,0.20158456,c8383894f1ca21040260723e2d1af03750871b973ced1600e136c41c5efec297
classicalref__static_clutter__CA-GAT-MAPPO__g2__ep00,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,2,2,0,4,ON,0.1,1,0,0,N/A,33.767616,36.546782,0.587354,17.3018,21.1127,0.8195,0.730378,0.653504,N/A,0.20286951,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11
classicalref__static_clutter__CA-GAT-MAPPO__g2__ep01,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,2,2,1,4,ON,0.1,1,0,0,N/A,32.201379,36.526782,0.604946,18.0076,21.3627,0.8429,0.73798,0.672873,N/A,0.2019552,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11
classicalref__static_clutter__CA-GAT-MAPPO__g2__ep02,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,2,2,2,4,ON,0.1,1,0,0,N/A,36.806047,36.536782,0.614704,17.8819,21.3627,0.8371,0.755375,0.669901,N/A,0.20060214,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11
classicalref__static_clutter__CA-GAT-MAPPO__g2__ep03,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,2,2,3,4,ON,0.1,1,0,0,N/A,34.652753,36.536782,0.494399,17.8506,21.5502,0.8283,0.745281,0.65013,N/A,0.20074043,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11
classicalref__static_clutter__CA-GAT-MAPPO__g2__ep04,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,2,2,4,4,ON,0.1,1,0,0,N/A,31.705414,36.536782,0.62936,17.9462,21.3002,0.8425,0.76912,0.657258,N/A,0.20200818,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11
classicalref__static_clutter__CA-GAT-MAPPO__g2__ep05,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,2,2,5,4,ON,0.1,1,0,0,N/A,36.650946,36.536782,0.681052,17.8272,21.1752,0.8419,0.735784,0.679595,N/A,0.20419964,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11
classicalref__static_clutter__CA-GAT-MAPPO__g2__ep06,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,2,2,6,4,ON,0.1,1,0,0,N/A,33.833163,36.536782,0.750494,17.9343,21.1127,0.8495,0.740829,0.650678,N/A,0.19976566,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11
classicalref__static_clutter__CA-GAT-MAPPO__g2__ep07,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,2,2,7,4,ON,0.1,1,0,0,N/A,33.489375,36.536782,0.644539,17.7739,21.2377,0.8369,0.75604,0.636628,N/A,0.2007727,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11
classicalref__static_clutter__CA-GAT-MAPPO__g2__ep08,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,2,2,8,4,ON,0.1,1,0,0,N/A,32.026152,36.536782,0.609077,17.479,21.1127,0.8279,0.743994,0.667881,N/A,0.19909997,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11
classicalref__static_clutter__CA-GAT-MAPPO__g2__ep09,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,2,2,9,4,ON,0.1,1,0,0,N/A,36.196267,36.536782,0.686309,18.0118,21.1752,0.8506,0.758387,0.623049,N/A,0.20096891,65d1a2863c9025e481d4b3e0e77c45baddf47b35dc01a861ea5f76c4a6887f11
classicalref__static_clutter__CA-GAT-MAPPO__g3__ep00,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,3,3,0,4,ON,0.1,1,0,0,N/A,31.564346,37.882406,0.68869,17.6621,21.1752,0.8341,0.764963,0.626568,N/A,0.21311543,393abcb6fd079222a545cf2499fb150dadc203e2815c82a78f7abad9197326a6
classicalref__static_clutter__CA-GAT-MAPPO__g3__ep01,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,3,3,1,4,ON,0.1,1,0,0,N/A,33.589721,36.978415,0.827975,17.5211,21.3002,0.8226,0.747263,0.650186,N/A,0.21272909,393abcb6fd079222a545cf2499fb150dadc203e2815c82a78f7abad9197326a6
classicalref__static_clutter__CA-GAT-MAPPO__g3__ep02,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,3,3,2,4,ON,0.1,1,0,0,N/A,31.333104,39.323637,0.57424,17.7483,21.3627,0.8308,0.737407,0.660073,N/A,0.20941579,393abcb6fd079222a545cf2499fb150dadc203e2815c82a78f7abad9197326a6
classicalref__static_clutter__CA-GAT-MAPPO__g3__ep03,classical_control_reference,static_clutter,CA-GAT-MAPPO,training_checkpoint,3,3,3,4,ON,0.1,1,0,0,N/A,33.577815,35.997407,0.622062,17.8962,21.3627,0.8377,0.731581,0.671604,N/A,0.21084997,393abcb6fd079222a545cf2499fb150dadc203e2815c82a78f7abad9197326a6
